"","SalePrice","YearRemodAdd","RoofStyle","Exterior1st","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","HasBsmt","AvgBsmtScore","TotalBsmtSF","Heating","PctFinBsmt"
"491",115000,45,"Gable","CemntBd","None",0,"TA","TA","PConc",1,1.6,264,"GasA","0"
"492",133000,71,"Gable","Wd Sdng","None",0,"TA","TA","CBlock",1,2.2,806,"GasA","0.704714640198511"
"493",172785,15,"Gable","VinylSd","None",0,"Gd","TA","PConc",1,1.4,728,"GasA","0"
"494",155000,61,"Gable","Others","None",0,"TA","TA","CBlock",1,2,1269,"GasA","0.713947990543735"
"495",91300,25,"Gable","MetalSd","None",0,"TA","TA","BrkTil",1,1,190,"GasA","0"
"496",34900,71,"Gable","Wd Sdng","None",0,"TA","TA","CBlock",1,1.6,720,"GasA","0.6875"
"497",430000,28,"Hip","Others","None",0,"Gd","TA","PConc",1,1.4,3200,"GasA","0.3846875"
"498",184000,71,"Gable","Wd Sdng","None",0,"TA","Gd","PConc",1,1.6,1026,"GasA","0.320662768031189"
"499",130000,17,"Hip","HdBoard","BrkFace",89,"TA","TA","PConc",1,2,864,"GasA","0.520833333333333"
"500",120000,36,"Gable","MetalSd","None",0,"TA","TA","CBlock",1,2,912,"GasA","0.427631578947368"
"501",113000,48,"Gable","HdBoard","BrkFace",285,"TA","TA","CBlock",1,1.8,672,"GasA","0.529761904761905"
"502",226700,16,"Gable","VinylSd","None",0,"Gd","TA","PConc",1,1.4,866,"GasA","0.46189376443418"
"503",140000,56,"Hip","MetalSd","None",0,"TA","TA","CBlock",1,2,1214,"GasA","0.654036243822076"
"504",289000,24,"Gable","Others","None",0,"TA","TA","CBlock",1,2,1501,"GasA","0.830779480346436"
"505",147000,47,"Gable","Plywood","None",0,"TA","TA","CBlock",1,2.4,855,"GasA","0.87953216374269"
"506",124500,69,"Hip","Wd Sdng","BrkFace",360,"TA","TA","CBlock",1,1.2,960,"GasA","0"
"507",215000,27,"Gable","VinylSd","BrkFace",125,"Gd","TA","PConc",1,1.4,777,"GasA","0.489060489060489"
"508",208300,12,"Gable","VinylSd","None",0,"Gd","TA","PConc",1,1.4,1218,"GasA","0.0221674876847291"
"509",161000,16,"Others","MetalSd","None",0,"TA","Ex","BrkTil",1,1.6,689,"GasA","0.204644412191582"
"510",124500,62,"Gable","MetalSd","BrkFace",132,"TA","TA","CBlock",1,2,1041,"GasA","0.951969260326609"
"511",164900,21,"Hip","Wd Sdng","BrkCmn",70,"Gd","TA","CBlock",1,2.2,1008,"GasA","0.823412698412698"
"512",202665,15,"Gable","VinylSd","Stone",94,"Gd","TA","PConc",1,1.4,1368,"GasA","0"
"513",129900,63,"Gable","VinylSd","None",0,"TA","TA","CBlock",1,2,864,"GasA","0.804398148148148"
"514",134000,38,"Gable","VinylSd","None",0,"TA","Gd","PConc",1,2,1084,"GasA","0.309963099630996"
"515",96500,71,"Gable","Wd Sdng","None",0,"TA","TA","BrkTil",1,1.2,768,"OthrHeating","0"
"516",402861,12,"Hip","CemntBd","BrkFace",305,"Ex","TA","CBlock",1,1.6,2006,"GasA","0.715852442671984"
"517",158000,49,"Gable","HdBoard","BrkFace",333,"TA","TA","CBlock",1,1.2,689,"GasA","0"
"518",265000,24,"Gable","VinylSd","BrkFace",921,"Gd","TA","PConc",1,1.4,1264,"GasA","0"
"519",211000,23,"Gable","VinylSd","None",0,"TA","TA","PConc",1,1.6,794,"GasA","0.889168765743073"
"520",234000,17,"Others","MetalSd","None",0,"Gd","TA","BrkTil",1,1.4,1276,"GasA","0"
"521",106250,21,"Gable","MetalSd","None",0,"TA","TA","BrkTil",0,0,0,"GasA","0"
"522",150000,64,"Gable","VinylSd","None",0,"TA","TA","CBlock",1,1.6,1244,"GasA","0.62459807073955"
"523",159000,71,"Gable","CemntBd","None",0,"TA","Gd","CBlock",1,2,1004,"GasA","0.397410358565737"
"524",184750,13,"Hip","CemntBd","Stone",762,"Ex","TA","PConc",1,2.6,3138,"GasA","0.720203951561504"
"525",315750,24,"Gable","VinylSd","BrkFace",594,"Gd","TA","PConc",1,1.4,1379,"GasA","0.521392313270486"
"526",176000,16,"Gable","VinylSd","None",0,"Gd","TA","PConc",1,1.4,1257,"GasA","0"
"527",132000,21,"Hip","Wd Sdng","None",0,"TA","TA","CBlock",1,1.8,928,"GasA","0.40625"
"528",446261,13,"Hip","VinylSd","Stone",268,"Ex","TA","PConc",1,2.2,1452,"GasA","0.915977961432507"
"529",86000,19,"Gable","Wd Sdng","None",0,"TA","TA","BrkTil",1,2.2,528,"GasA","0.659090909090909"
"530",200624,46,"Hip","Wd Sdng","None",0,"Gd","TA","PConc",1,1.6,2035,"GasA","0.599017199017199"
"531",175000,32,"Gable","HdBoard","BrkFace",219,"Gd","TA","CBlock",1,2,1461,"GasA","0.535934291581109"
"532",128000,22,"Gable","Wd Sdng","None",0,"TA","TA","BrkTil",1,1,611,"GasA","0"
"533",107500,14,"Gable","VinylSd","None",0,"TA","TA","Others",0,0,0,"GasA","0"
"534",39300,71,"Gable","VinylSd","None",0,"Fa","Fa","Others",0,0,0,"GasA","0"
"535",178000,17,"Gable","VinylSd","None",0,"Gd","TA","PConc",1,2.4,707,"GasA","0"
"536",107500,30,"Gable","MetalSd","None",0,"TA","TA","CBlock",1,2.4,1117,"GasA","0.867502238137869"
"537",188000,22,"Gable","VinylSd","None",0,"TA","TA","PConc",1,2,880,"GasA","0"
"538",111250,49,"Hip","MetalSd","None",0,"TA","TA","CBlock",1,1.8,864,"GasA","0.694444444444444"
"539",158000,53,"Hip","Plywood","BrkFace",188,"TA","TA","CBlock",1,1.8,1051,"GasA","0.640342530922931"
"540",272000,19,"Gable","VinylSd","BrkFace",479,"Gd","TA","PConc",1,2,1581,"GasA","0.858950031625554"
"541",315000,15,"Hip","VinylSd","BrkFace",584,"Ex","TA","PConc",1,2.2,1838,"GasA","0.685527747551687"
"542",248000,21,"Gable","VinylSd","BrkFace",72,"Gd","TA","PConc",1,1.4,969,"GasA","0"
"543",213250,22,"Hip","VinylSd","None",0,"Gd","TA","PConc",1,1.8,1650,"GasA","0.77030303030303"
"544",133000,23,"Gable","MetalSd","BrkFace",182,"TA","TA","PConc",1,2.2,723,"GasA","1"
"545",179665,15,"Gable","VinylSd","None",0,"Gd","TA","PConc",1,2.2,654,"GasA","0.847094801223242"
"546",229000,33,"Gable","HdBoard","BrkFace",178,"Gd","Gd","PConc",1,1.8,1204,"GasA","1"
"547",210000,71,"Gable","Others","None",0,"TA","TA","BrkTil",1,1.8,1065,"GasA","0.28169014084507"
"548",129500,51,"Gable","VinylSd","None",0,"TA","Gd","CBlock",1,2.8,768,"GasA","0.805989583333333"
"549",125000,26,"Gable","MetalSd","None",0,"TA","Gd","CBlock",1,1.8,825,"GasA","1"
"550",263000,17,"Gable","VinylSd","None",0,"Gd","TA","PConc",1,1.4,912,"GasA","0"
"551",140000,44,"Gable","Plywood","None",0,"TA","TA","CBlock",1,2.2,1069,"GasA","0.522918615528531"
"552",112500,64,"Hip","Others","None",0,"TA","TA","CBlock",1,1.6,928,"GasA","0.331896551724138"
"553",255500,15,"Gable","VinylSd","Stone",250,"Gd","TA","PConc",1,2.2,1709,"GasA","0"
"554",108000,18,"Gable","VinylSd","None",0,"TA","TA","CBlock",0,0,0,"GasA","0"
"555",284000,17,"Gable","VinylSd","BrkFace",292,"Gd","TA","PConc",1,1.4,998,"GasA","0.867735470941884"
"556",113000,71,"Gable","MetalSd","None",0,"TA","TA","BrkTil",1,1,993,"GasA","0"
"557",141000,64,"Gable","Wd Sdng","None",0,"TA","TA","CBlock",1,1.6,1092,"GasA","0.81959706959707"
"558",108000,71,"Gable","MetalSd","None",0,"TA","TA","CBlock",1,1.6,637,"GasA","1"
"559",175000,24,"Gable","HdBoard","None",0,"TA","TA","PConc",1,2.4,729,"GasA","0.828532235939643"
"560",234000,17,"Gable","VinylSd","BrkFace",18,"Gd","TA","PConc",1,2.4,1374,"GasA","0"
"561",121500,25,"Hip","Wd Sdng","BrkFace",180,"TA","TA","CBlock",1,2.2,1392,"GasA","0.935344827586207"
"562",170000,46,"Gable","HdBoard","None",0,"TA","TA","CBlock",1,3,1389,"GasA","0.859611231101512"
"563",108000,52,"Gable","Others","None",0,"TA","TA","CBlock",1,1.8,996,"GasA","0.291164658634538"
"564",185000,71,"Gable","Wd Sdng","None",0,"TA","TA","BrkTil",1,1.6,1163,"GasA","0"
"565",268000,21,"Gable","HdBoard","None",0,"Gd","TA","PConc",1,1.4,1095,"GasA","0.664840182648402"
"566",128000,71,"Gable","Wd Sdng","None",0,"TA","TA","PConc",1,1.4,806,"GasA","0"
"567",325000,14,"Hip","VinylSd","BrkFace",245,"Gd","TA","PConc",1,1.6,1122,"GasA","0"
"568",214000,17,"Gable","VinylSd","BrkFace",168,"Gd","TA","PConc",1,1.4,1517,"GasA","0.001318391562294"
"569",316600,12,"Gable","Wd Sdng","None",0,"Gd","TA","CBlock",1,2.4,1496,"GasA","0.963235294117647"
"570",135960,42,"Gable","MetalSd","None",0,"TA","TA","CBlock",1,2.4,943,"GasA","1"
"571",142600,56,"Gable","HdBoard","BrkFace",108,"TA","TA","CBlock",1,1.4,1728,"GasA","0.133680555555556"
"572",120000,62,"Gable","Others","BrkFace",207,"TA","TA","CBlock",1,1.8,864,"GasA","0.479166666666667"
"573",224500,12,"Gable","VinylSd","None",0,"TA","TA","PConc",1,2.2,846,"GasA","0"
"574",170000,21,"Gable","VinylSd","None",0,"TA","TA","PConc",1,1.4,384,"GasA","0"
"575",139000,16,"Others","MetalSd","BrkFace",82,"TA","TA","CBlock",1,2.6,372,"GasA","0.938172043010753"
"576",118500,71,"Gable","MetalSd","None",0,"TA","TA","CBlock",1,1.6,832,"GasA","0.53125"
"577",145000,71,"Gable","Wd Sdng","None",0,"TA","TA","BrkTil",1,1.2,861,"GasA","0"
"578",164500,55,"Gable","VinylSd","BrkFace",97,"TA","TA","CBlock",1,2.8,1164,"GasA","0.755154639175258"
"579",146000,14,"Gable","VinylSd","None",0,"Gd","TA","PConc",1,1.4,689,"GasA","0"
"580",131500,67,"Gable","MetalSd","BrkFace",335,"TA","TA","BrkTil",1,1.2,1050,"GasA","0"
"581",181900,34,"Gable","Wd Sdng","BrkFace",85,"TA","TA","CBlock",1,2.2,1144,"GasA","0.710664335664336"
"582",253293,12,"Hip","VinylSd","BrkFace",306,"Ex","TA","PConc",1,1.6,2042,"GasA","0"
"583",118500,31,"Gable","HdBoard","BrkFace",104,"TA","Gd","CBlock",1,2,816,"GasA","1"
"584",325000,21,"Gable","Wd Sdng","None",0,"Ex","Ex","BrkTil",1,1.2,1237,"GasA","0"
"585",133000,26,"Gable","Others","None",0,"TA","TA","BrkTil",1,1.2,884,"GasA","0"
"586",369900,15,"Hip","VinylSd","BrkFace",208,"Gd","TA","PConc",1,2.6,1868,"GasA","0.781584582441114"
"587",130000,21,"Gable","Others","None",0,"TA","Gd","BrkTil",1,2.8,816,"GasA","1"
"588",137000,39,"Hip","HdBoard","None",0,"TA","TA","CBlock",1,2.6,840,"GasA","0.8"
"589",143000,18,"Others","Wd Sdng","None",0,"TA","TA","CBlock",1,2.2,1437,"GasA","0.921363952679193"
"590",79500,61,"Gable","VinylSd","None",0,"TA","TA","BrkTil",1,1.2,742,"GasA","0"
"591",185900,17,"Gable","VinylSd","None",0,"Gd","TA","PConc",1,1.4,770,"GasA","0.636363636363636"
"592",451950,13,"Gable","CemntBd","Stone",420,"Ex","TA","PConc",1,2.6,1722,"GasA","0.777003484320557"
"593",138000,18,"Gable","HdBoard","None",0,"TA","Gd","PConc",1,1.4,816,"GasA","1"
"594",140000,18,"Gable","VinylSd","BrkFace",170,"Gd","TA","PConc",1,2,848,"GasA","0.807783018867924"
"595",110000,46,"Hip","HdBoard","None",0,"TA","TA","CBlock",1,1.4,924,"GasA","0"
"596",319000,15,"Gable","VinylSd","BrkFace",238,"Gd","TA","PConc",1,2.4,1814,"GasA","0.783902976846747"
"597",114504,28,"Gable","VinylSd","None",0,"TA","TA","CBlock",1,1.2,684,"GasA","0"
"598",194201,14,"Gable","VinylSd","BrkFace",72,"Gd","TA","PConc",1,2.2,1258,"GasA","0"
"599",217500,44,"Gable","Plywood","BrkFace",459,"TA","TA","CBlock",1,2.6,1430,"GasA","1"
"600",151000,41,"Gable","MetalSd","None",0,"TA","Gd","CBlock",1,1.6,716,"GasA","0.967877094972067"
"601",275000,16,"Gable","VinylSd","BrkFace",280,"Gd","TA","PConc",1,2,1058,"GasA","0.516068052930057"
"602",141000,71,"Gable","Wd Sdng","None",0,"TA","Gd","PConc",1,1.2,780,"GasA","0"
"603",220000,29,"Gable","HdBoard","None",0,"Gd","TA","PConc",1,1.6,908,"GasA","0.868942731277533"
"604",151000,16,"Gable","MetalSd","None",0,"Gd","TA","PConc",1,1.4,600,"GasA","0"
"605",221000,19,"Gable","VinylSd","BrkFace",99,"Gd","TA","PConc",1,1.6,1494,"GasA","0.617135207496653"
"606",205000,31,"Gable","HdBoard","BrkFace",176,"TA","TA","CBlock",1,1.8,768,"GasA","0.591145833333333"
"607",152000,25,"Gable","VinylSd","None",0,"TA","Gd","PConc",1,1.4,1040,"GasA","0.703846153846154"
"608",225000,19,"Gable","MetalSd","None",0,"TA","Gd","CBlock",1,1.4,896,"GasA","0.672991071428571"
"609",359100,23,"Gable","Others","None",0,"TA","TA","PConc",1,2.2,965,"GasA","0.443523316062176"
"610",118500,60,"Gable","VinylSd","BrkCmn",192,"TA","Fa","CBlock",1,1.8,1029,"GasA","0.877551020408163"
"611",313000,21,"Hip","VinylSd","BrkFace",204,"Gd","TA","PConc",1,1.8,1440,"GasA","0.627777777777778"
"612",148000,43,"Gable","HdBoard","BrkFace",233,"TA","TA","CBlock",1,2.8,1032,"GasA","0.586240310077519"
"613",261500,20,"Gable","VinylSd","BrkFace",108,"Gd","TA","PConc",1,2,1299,"GasA","0.762124711316397"
"614",147000,14,"Gable","VinylSd","None",0,"TA","TA","PConc",1,2.2,1120,"GasA","0.183928571428571"
"615",75500,49,"Gable","CemntBd","None",0,"TA","TA","CBlock",1,2.2,630,"GasA","1"
"616",137500,58,"Gable","MetalSd","BrkFace",156,"TA","Gd","PConc",1,2.2,936,"GasA","0.81517094017094"
"617",183200,18,"Gable","VinylSd","None",0,"Gd","TA","PConc",1,1.4,783,"GasA","0.583652618135377"
"618",105500,67,"Gable","MetalSd","None",0,"TA","TA","CBlock",1,1.2,832,"GasA","0"
"619",314813,14,"Hip","CemntBd","BrkFace",452,"Ex","TA","PConc",1,2.2,1822,"GasA","0.026344676180022"
"620",305000,18,"Hip","VinylSd","Stone",226,"Gd","TA","PConc",1,2.4,1482,"GasA","0.587719298245614"
"621",67000,71,"Gable","Others","None",0,"TA","TA","BrkTil",1,1.8,864,"GasA","0.0474537037037037"
"622",240000,24,"Gable","HdBoard","None",0,"TA","TA","CBlock",1,2.4,1522,"GasA","0.747700394218134"
"623",135000,44,"Gable","Plywood","BrkFace",153,"TA","TA","CBlock",1,1.8,980,"GasA","0.571428571428571"
"624",168500,21,"Gable","MetalSd","BrkFace",513,"Gd","TA","PConc",1,1.4,756,"GasA","0.555555555555556"
"625",165150,49,"Gable","VinylSd","None",288,"TA","TA","CBlock",1,1.6,732,"GasA","0.337431693989071"
"626",160000,59,"Hip","Wd Sdng","BrkFace",261,"TA","TA","CBlock",1,1.2,1116,"GasA","0"
"627",139900,43,"Hip","Wd Sdng","None",0,"TA","TA","CBlock",1,1.2,978,"GasA","0"
"628",153000,49,"Gable","Others","BrkFace",164,"TA","TA","CBlock",1,2.6,1156,"GasA","0.697231833910035"
"629",135000,52,"Gable","Plywood","BrkFace",192,"TA","TA","PConc",1,2.4,1040,"GasA","0.625"
"630",168500,57,"Gable","Plywood","BrkFace",259,"TA","TA","CBlock",1,2.6,1248,"GasA","0.769230769230769"
"631",124000,30,"Gable","VinylSd","None",0,"TA","TA","BrkTil",1,0.8,636,"GasA","0"
"632",209500,15,"Gable","VinylSd","Stone",108,"Gd","TA","PConc",1,1.8,1554,"GasA","0.0154440154440154"
"633",82500,44,"Hip","Plywood","BrkFace",209,"TA","Gd","CBlock",1,2,1386,"GasA","0.593073593073593"
"634",139400,16,"Gable","Wd Sdng","None",0,"TA","TA","CBlock",1,2,1056,"GasA","0.897727272727273"
"635",144000,41,"Gable","Plywood","None",0,"TA","TA","CBlock",1,1.2,1056,"GasA","1"
"636",200000,26,"Hip","VinylSd","None",0,"Fa","TA","CBlock",1,1.2,1440,"GasA","0.177777777777778"
"637",60000,71,"Gable","Others","None",0,"Fa","Fa","BrkTil",1,1,264,"OthrHeating","0"
"638",93000,67,"Gable","Wd Sdng","None",0,"TA","TA","CBlock",1,1.2,811,"GasA","0"
"639",85000,71,"Gable","MetalSd","None",0,"TA","TA","CBlock",1,1,796,"GasA","0"
"640",264561,15,"Hip","VinylSd","None",0,"Gd","TA","PConc",1,2.2,1520,"GasA","0.759210526315789"
"641",274000,17,"Hip","MetalSd","BrkFace",472,"Ex","TA","PConc",1,2.6,1518,"GasA","0.802371541501976"
"642",226000,20,"Gable","VinylSd","None",0,"Gd","TA","PConc",1,1.4,1057,"GasA","0.698202459791864"
"643",345000,26,"Gable","Plywood","None",0,"Gd","TA","CBlock",1,2.4,1952,"GasA","0.722336065573771"
"644",152000,52,"Others","Others","BrkFace",263,"TA","TA","CBlock",1,2.2,780,"GasA","1"
"645",370878,12,"Gable","CemntBd","Stone",162,"Ex","TA","PConc",1,1.8,1766,"GasA","0.634767836919592"
"646",143250,50,"Hip","Plywood","None",0,"TA","TA","CBlock",1,2.2,981,"GasA","0.323139653414883"
"647",98300,71,"Hip","MetalSd","None",0,"TA","TA","CBlock",0,0,0,"GasA","0"
"648",155000,68,"Hip","Wd Sdng","Stone",216,"TA","TA","CBlock",1,1.8,1094,"GasA","0.457038391224863"
"649",155000,55,"Gable","MetalSd","BrkFace",351,"TA","TA","CBlock",1,1.2,756,"GasA","0"
"650",84500,51,"Gable","CemntBd","None",0,"TA","TA","CBlock",1,2.6,630,"GasA","1"
"651",205950,14,"Gable","CemntBd","None",0,"Gd","TA","PConc",1,1.4,813,"GasA","0"
"652",108000,71,"Gable","MetalSd","None",0,"TA","TA","CBlock",1,1.4,755,"GasA","0"
"653",191000,25,"Gable","VinylSd","None",0,"Gd","TA","PConc",1,1.4,880,"GasA","0"
"654",135000,26,"Gable","MetalSd","None",0,"TA","TA","CBlock",1,1.2,756,"GasA","0"
"655",350000,26,"Hip","MetalSd","BrkFace",660,"Gd","Gd","PConc",1,2.4,2109,"GasA","0.804172593646278"
"656",88000,50,"Gable","HdBoard","BrkFace",381,"TA","TA","CBlock",1,1.2,525,"GasA","0"
"657",145500,15,"Gable","HdBoard","BrkFace",54,"Gd","TA","CBlock",1,2,1053,"GasA","0.765432098765432"
"658",149000,21,"Gable","Others","None",0,"TA","Fa","BrkTil",1,1.4,776,"GasA","0"
"659",97500,71,"Gable","VinylSd","None",0,"TA","TA","CBlock",1,1.2,912,"GasA","0"
"660",167000,22,"Hip","MetalSd","None",0,"TA","Gd","PConc",1,1.8,1486,"GasA","0.428667563930013"
"661",197900,45,"Gable","Plywood","BrkFace",233,"TA","TA","CBlock",1,1.4,793,"GasA","0"
"662",402000,16,"Hip","VinylSd","BrkFace",528,"Gd","TA","PConc",1,2,1629,"GasA","0.94597912829957"
"663",110000,53,"Hip","Wd Sdng","BrkFace",216,"TA","TA","CBlock",1,0.8,1392,"GasA","0"
"664",137500,49,"Gable","Plywood","None",0,"TA","TA","CBlock",1,3,1138,"GasA","0.966608084358524"
"665",423000,15,"Gable","VinylSd","None",0,"Gd","TA","PConc",1,1.8,2077,"GasA","0.828598940779971"
"666",230500,21,"Gable","VinylSd","BrkFace",40,"Gd","TA","PConc",1,1.4,1406,"GasA","0"
"667",129000,42,"Others","Plywood","BrkCmn",113,"TA","Gd","CBlock",1,2,1021,"GasA","0.89128305582762"
"668",193500,23,"Gable","HdBoard","BrkFace",258,"TA","TA","PConc",1,1.4,1408,"GasA","0.808238636363636"
"669",168000,34,"Gable","CemntBd","None",0,"TA","TA","CBlock",1,1.6,1188,"GasA","0.831649831649832"
"670",137500,71,"Gable","MetalSd","None",0,"TA","TA","BrkTil",1,1,700,"GasA","0"
"671",173500,16,"Gable","VinylSd","None",0,"Gd","TA","PConc",1,1.4,738,"GasA","0.261517615176152"
"672",103600,71,"Others","Wd Sdng","None",0,"TA","Gd","BrkTil",1,1.8,672,"GasA","0.819940476190476"
"673",165000,44,"Gable","Plywood","None",0,"Gd","TA","CBlock",1,2.2,1208,"GasA","0.634933774834437"
"674",257500,17,"Hip","CemntBd","BrkFace",106,"TA","TA","PConc",1,1.2,1477,"GasA","0.802979011509817"
"675",140000,56,"Gable","HdBoard","None",0,"TA","TA","CBlock",1,1.6,1136,"GasA","0.785211267605634"
"676",148500,43,"Gable","Plywood","None",0,"TA","TA","CBlock",1,2,855,"GasA","0.36374269005848"
"677",87000,71,"Gable","Others","None",0,"TA","TA","BrkTil",1,1,1095,"OthrHeating","0"
"678",109500,15,"Gable","VinylSd","None",0,"Gd","TA","BrkTil",1,1.2,768,"GasA","0"
"679",372500,13,"Hip","VinylSd","Stone",464,"Gd","TA","PConc",1,1.8,2046,"GasA","0"
"680",128500,60,"Hip","Wd Sdng","BrkFace",57,"TA","TA","CBlock",1,1.6,988,"GasA","0.837044534412955"
"681",143000,41,"Gable","Plywood","None",0,"TA","TA","CBlock",1,2.6,923,"GasA","0.717226435536295"
"682",159434,21,"Gable","VinylSd","None",0,"TA","TA","BrkTil",1,1.6,793,"GasA","0.229508196721311"
"683",173000,24,"Gable","Wd Sdng","None",0,"TA","TA","PConc",1,1.6,1291,"GasA","0.776917118512781"
"684",285000,19,"Hip","VinylSd","Stone",215,"Gd","TA","PConc",1,2,1626,"GasA","0.651291512915129"
"685",221000,23,"Gable","VinylSd","BrkFace",30,"Gd","TA","PConc",1,1.4,1195,"GasA","0"
"686",207500,37,"Gable","HdBoard","None",0,"Gd","TA","CBlock",1,1.8,1190,"GasA","0.848739495798319"
"687",227875,14,"Gable","VinylSd","None",0,"Gd","TA","PConc",1,1.4,874,"GasA","0"
"688",148800,17,"Gable","MetalSd","None",0,"Gd","TA","PConc",1,1.4,551,"GasA","0.433756805807622"
"689",392000,14,"Gable","MetalSd","BrkFace",0,"Gd","TA","PConc",1,2,1419,"GasA","0.665961945031712"
"690",194700,15,"Gable","VinylSd","Stone",256,"Gd","TA","PConc",1,2.8,1362,"GasA","0.0146842878120411"
"691",141000,17,"Gable","VinylSd","BrkFace",147,"Gd","TA","PConc",1,2.4,848,"GasA","0.821933962264151"
"692",755000,26,"Gable","HdBoard","BrkFace",1170,"Ex","TA","PConc",1,2.6,2444,"GasA","0.595335515548281"
"693",335000,31,"Hip","MetalSd","BrkFace",293,"Gd","TA","PConc",1,2.4,1210,"GasA","0.797520661157025"
"694",108480,53,"Gable","MetalSd","None",0,"TA","TA","BrkTil",1,1.2,1073,"GasA","0"
"695",141500,71,"Gable","Wd Sdng","None",0,"TA","Fa","BrkTil",1,1.2,927,"GasA","0"
"696",176000,34,"Gable","HdBoard","BrkFace",72,"TA","TA","CBlock",1,1.8,1112,"GasA","0.91726618705036"
"697",89000,71,"Gable","Wd Sdng","None",0,"TA","TA","CBlock",1,1.4,616,"GasA","1"
"698",123500,69,"Gable","Wd Sdng","None",0,"TA","TA","PConc",1,3,980,"GasA","0.776530612244898"
"699",138500,12,"Gable","MetalSd","None",0,"TA","Gd","CBlock",1,1.8,894,"GasA","0.749440715883669"
"700",196000,17,"Gable","MetalSd","None",0,"Gd","TA","PConc",1,1.6,1391,"GasA","0.0115025161754134"
"701",312500,19,"Hip","VinylSd","BrkFace",630,"Gd","TA","PConc",1,2.6,1800,"GasA","0.707777777777778"
"702",140000,52,"Hip","HdBoard","BrkFace",168,"TA","TA","CBlock",1,1.2,1164,"GasA","0"
"703",361919,15,"Hip","VinylSd","BrkFace",466,"Ex","TA","PConc",1,1.8,1234,"GasA","0"
"704",140000,25,"Gable","Wd Sdng","None",0,"TA","Gd","BrkTil",1,1.4,360,"GasA","0"
"705",213000,16,"Gable","VinylSd","BrkFace",109,"Gd","TA","PConc",1,2,1473,"GasA","0.48336727766463"
"706",55000,71,"Hip","VinylSd","None",0,"Fa","Fa","Others",0,0,0,"GasA","0"
"707",302000,19,"Gable","Plywood","Stone",351,"TA","TA","CBlock",1,2.4,1643,"GasA","0.741935483870968"
"708",254000,15,"Hip","MetalSd","BrkFace",176,"Gd","TA","PConc",1,1.4,1324,"GasA","0.651812688821752"
"709",179540,14,"Hip","VinylSd","None",0,"Gd","TA","PConc",1,2,728,"GasA","0"
"710",109900,55,"Gable","HdBoard","BrkCmn",41,"TA","TA","PConc",1,1.2,876,"GasA","0"
"711",52000,18,"Gable","VinylSd","None",0,"Gd","TA","CBlock",1,1.2,270,"GasA","0"
"712",102776,71,"Gable","MetalSd","None",0,"TA","TA","Others",1,1.4,859,"GasA","0"
"713",189000,32,"Gable","HdBoard","None",0,"Gd","TA","PConc",1,1.6,1228,"GasA","0.624592833876222"
"714",129000,51,"Gable","HdBoard","BrkFace",160,"TA","TA","CBlock",1,2.6,960,"OthrHeating","0.821875"
"715",130500,16,"Gable","HdBoard","BrkFace",289,"Gd","TA","CBlock",1,1.2,725,"GasA","0.735172413793103"
"716",165000,47,"Hip","HdBoard","BrkFace",174,"TA","TA","CBlock",1,1.4,1064,"GasA","0"
"717",159500,23,"Gable","Wd Sdng","None",0,"TA","Gd","BrkTil",1,1.2,718,"GasA","0"
"718",157000,21,"Gable","HdBoard","None",0,"TA","TA","CBlock",1,2,1176,"GasA","0.921768707482993"
"719",341000,27,"Hip","Wd Sdng","BrkFace",651,"Gd","TA","PConc",1,2.4,1311,"GasA","0.894736842105263"
"720",128500,52,"Gable","HdBoard","None",0,"TA","TA","CBlock",1,3.2,971,"GasA","0.538619979402678"
"721",275000,36,"Gable","HdBoard","None",0,"Gd","TA","PConc",1,2.4,1742,"GasA","0.659012629161883"
"722",143000,17,"Gable","VinylSd","BrkFace",169,"Gd","TA","PConc",1,2,848,"GasA","0.780660377358491"
"723",124500,51,"Gable","MetalSd","None",0,"TA","Gd","CBlock",1,2,864,"GasA","0.221064814814815"
"724",135000,49,"Gable","MetalSd","None",0,"TA","TA","PConc",1,1.2,941,"GasA","0"
"725",320000,13,"Hip","CemntBd","Stone",340,"Ex","TA","PConc",1,1.6,1698,"GasA","0.726737338044758"
"726",120500,51,"Gable","HdBoard","None",0,"TA","TA","CBlock",1,2.6,864,"GasA","0.710648148148148"
"727",222000,14,"Hip","Wd Sdng","BrkFace",260,"Gd","Gd","CBlock",1,1.4,880,"GasA","0.918181818181818"
"728",194500,14,"Gable","VinylSd","Stone",82,"Gd","TA","PConc",1,2,1232,"GasA","0.587662337662338"
"729",110000,63,"Gable","VinylSd","BrkFace",95,"TA","TA","CBlock",1,1.2,1584,"GasA","0"
"730",103000,71,"Gable","MetalSd","None",0,"TA","TA","CBlock",1,1.8,780,"GasA","0.194871794871795"
"731",236500,25,"Gable","CemntBd","None",0,"Gd","TA","PConc",1,1.4,1595,"GasA","0.739811912225705"
"732",187500,18,"Gable","VinylSd","BrkFace",442,"Gd","TA","PConc",1,2.2,868,"GasA","0.905529953917051"
"733",222500,22,"Gable","VinylSd","BrkFace",202,"Gd","TA","PConc",1,2.8,1153,"GasA","0.21856027753686"
"734",131400,38,"Hip","HdBoard","None",0,"TA","TA","CBlock",1,1.8,864,"GasA","0.6875"
"735",108000,53,"Gable","Plywood","None",0,"TA","TA","PConc",1,1.2,948,"GasA","0"
